Station Name,Station Number,Data Owner,Latitude,Longitude,Location
Douglas Daly,RN034368,"NT - Department of Environment, Parks and Water Security",-14.041206,131.277975,NT
Douglas Daly,RN034363,"NT - Department of Environment, Parks and Water Security",-14.001982,131.239212,NT
Douglas Daly,RN034367,"NT - Department of Environment, Parks and Water Security",-14.062293,131.259921,NT
Douglas Daly,RN034366,"NT - Department of Environment, Parks and Water Security",-14.067465,131.251863,NT
Douglas Daly,RN034364,"NT - Department of Environment, Parks and Water Security",-14.069424,131.250142,NT
Douglas DS Hst,G8140063,"NT - Department of Environment, Parks and Water Security",-13.797103,131.339977,NT
Dowdells Rd Bridge,611026,WA - Department of Water and Environmental Regulation,-33.39361938,115.7928375,WA
DOWDS MORASS AREA 4,226603,"VIC - Department of Environment, Land, Water and Planning",-38.15471702,147.1891502,VIC
DOWDS MORASS AREA2,226602,"VIC - Department of Environment, Land, Water and Planning",-38.14802742,147.1826474,VIC
DOWDS MORASS GATE,226252,"VIC - Department of Environment, Land, Water and Planning",-38.14590002,147.1016855,VIC
Downfall_Ck,142206A,"QLD - Department of Regional Development, Manufacturing and Water",-27.38194444,153.0622222,QLD
Downstream Treatment,6151437,WA - Department of Water and Environmental Regulation,-30.3316,117.7713,WA
DP3 Dwn Stage Height,809357,WA - Department of Water and Environmental Regulation,-15.84057253,128.7098613,WA
DP8 Dwn Stage Height,809358,WA - Department of Water and Environmental Regulation,-15.8142994,128.6891315,WA
DP8 Upper Stage Hght,809353,WA - Department of Water and Environmental Regulation,-15.82950355,128.7140608,WA
DPI Moura Crump Weir,130337A,"QLD - Department of Regional Development, Manufacturing and Water",-24.83333303,149.7624956,QLD
DPI-ALSTONVILLE AWS,203063,"NSW - Department of Planning, Industry and Environment – Water",-28.852136,153.455567,NSW
DPI-ORANGE AWS,421198,"NSW - Department of Planning, Industry and Environment – Water",-33.321008,149.082783,NSW
DPI-WAGGA AWS,41000275,"NSW - Department of Planning, Industry and Environment – Water",-35.050465,147.35342,NSW
Dr Mays Crossing,137003A,"QLD - Department of Regional Development, Manufacturing and Water",-24.97237411,152.4214666,QLD
DR3. @ DROP STRUCT.,225716,"VIC - Department of Environment, Land, Water and Planning",-38.08531453,146.9030741,VIC
DRAIN 1 CAMPBELL CV,231722A,VIC - Gippsland and Southern Rural Water Corporation (Southern Rural Water),-37.93789,144.73559,VIC
DRAIN 1 HOPPERS RD,231721A,VIC - Gippsland and Southern Rural Water Corporation (Southern Rural Water),-37.90867,144.69998,VIC
DRAIN 3 @ NAMBROK,225715,"VIC - Department of Environment, Land, Water and Planning",-38.07090719,146.8699168,VIC
DRAIN 44/L BONNEY RD,A2390532,SA - South Eastern Water Conservation and Drainage Board,-37.65680458,140.3166093,SA
DRAIN 44/MILNE GAP,A2390521,SA - South Eastern Water Conservation and Drainage Board,-37.65725522,140.3166052,SA
DRAIN 48/L BONNEY RD,A2390533,SA - South Eastern Water Conservation and Drainage Board,-37.68037967,140.3413424,SA
DRAIN C/BALMA CARRA,A2390516,SA - South Eastern Water Conservation and Drainage Board,-37.2236,140.6108,SA
DRAIN C/COONAWARRA,A2390536,SA - South Eastern Water Conservation and Drainage Board,-37.2837,140.878,SA
DRAIN C2/ROCKY POINT,A2390537,SA - South Eastern Water Conservation and Drainage Board,-37.3065,140.8822,SA
Drain Crossing,6151436,WA - Department of Water and Environmental Regulation,-30.3292,117.7713,WA
DRAIN L BOOMAROO PK,A2390505,SA - South Eastern Water Conservation and Drainage Board,-37.167904,139.849181,SA
DRAIN L U/S PR H'WAY,A2390510,SA - South Eastern Water Conservation and Drainage Board,-37.08152403,140.0849814,SA
DRAIN M D/S BOOL LGN,A2390541,SA - South Eastern Water Conservation and Drainage Board,-37.1503,140.637039,SA
DRAIN M D/S CAL REG,A2390514,SA - South Eastern Water Conservation and Drainage Board,-37.235032,140.469207,SA
DRAIN M WOAKWINE,A2390512,SA - South Eastern Water Conservation and Drainage Board,-37.4348,140.0718,SA
DRAIN NO 5 WERRIBEE,231710A,VIC - Gippsland and Southern Rural Water Corporation (Southern Rural Water),-37.95627,144.70623,VIC
Drain Sump,618605,WA - Department of Water and Environmental Regulation,-28.97242495,116.0201206,WA
DRAIN US PSYCHE BEND,414711,"VIC - Department of Environment, Land, Water and Planning",-34.25786,142.22331,VIC
Drain6 @ Oaklands Park,A5041042.1,SA - Hills and Fleurieu Landscape Board,-34.87017952,138.5191092,SA
Drainage Site A,609070,WA - Department of Water and Environmental Regulation,-33.28217684,116.6295545,WA
Drainage Site B,509645,WA - Department of Water and Environmental Regulation,-33.27911935,116.6388349,WA
Drainage Site B,609071,WA - Department of Water and Environmental Regulation,-33.27911935,116.6388349,WA
Drainage Site C,609072,WA - Department of Water and Environmental Regulation,-33.26850399,116.6616633,WA
Drakes Bk Water level Logger,ODSS_58804_WSLAHD.1,WA - Water Corporation,-32.8579655,115.9525355,WA
Drakes Bk Wsl,ODSS_18319_STAMN.1,WA - Water Corporation,-32.8579655,115.9525355,WA
Drakes Bk Wsl,ODSS_18319_WSLAHD.1,WA - Water Corporation,-32.8579655,115.9525355,WA
"Drakes Brook Dam Daily Dam Water Level, Bunbury, S",PI_342968.1,WA - Water Corporation,-32.8579655,115.9525355,WA
Drivers Hill,509116,WA - Department of Water and Environmental Regulation,-32.98128918,116.0845497,WA
Dromedary,503006,WA - Department of Water and Environmental Regulation,-17.12297592,124.9868831,WA
Dromedary,803003,WA - Department of Water and Environmental Regulation,-17.12297592,124.9868831,WA
Drop Structure,602009,WA - Department of Water and Environmental Regulation,-35.02638807,117.8441357,WA
Dry Creek d/s Port Wakefield Road,A5041053.1,SA - City of Salisbury,-34.80375648,138.6069413,SA
Dry Creek/Monarto,A4260544,SA - Department for Environment and Water,-35.0904,139.1057,SA
Dry R Manbulloo,G8140011,"NT - Department of Environment, Parks and Water Security",-15.085487,132.411656,NT
Ds  Monarto,A4260546,SA - Department for Environment and Water,-35.0531,139.2052,SA
Ds Blackfellows Ck,A5011006,SA - Department for Environment and Water,-35.4827,138.31,SA
Ds Boundary Ck Brge,A4261044,SA - Department for Environment and Water,-35.5535,138.9468,SA
Ds Chowilla Creek,A4260704,SA - Department for Environment and Water,-34.02392775,140.8445446,SA
DS Chowilla woolshed,A4261168,SA - Department for Environment and Water,-34.026439,140.84037,SA
Ds Col Col Bank,A4261052,SA - Department for Environment and Water,-34.26636117,140.8082751,SA
Ds Control 2,608019,WA - Department of Water and Environmental Regulation,-34.1807383,115.7761083,WA
DS ELTON RD NERRIM,228206A,VIC - Melbourne Water Corporation (Melbourne Water),-37.9668,145.933,VIC
Ds Ewe Is Barrage,A4261046,SA - Department for Environment and Water,-35.5633,138.9642,SA
ds Ewens Ponds,A2391137,SA - Department for Environment and Water,-38.035479,140.799876,SA
Ds Goolwa Barrage,A4260525,SA - Department for Environment and Water,-35.5284,138.8083,SA
Ds Goolwa Barrage,A4261035,SA - Department for Environment and Water,-35.5284,138.8082,SA
Ds Hogwash Bend,A4260702,SA - Department for Environment and Water,-34.062186,139.839139,SA
Ds Hollands Ck,A5041003,SA - Department for Environment and Water,-34.8429,138.8192,SA
ds Jutland Rd Xing,A4261030,SA - Murraylands and Riverland Landscape Board,-34.6645,139.1652,SA
Ds Monoman Creek,A4261091,SA - Department for Environment and Water,-33.9862,140.8618,SA
Ds Morgan EC Site,A4261110,SA - Department for Environment and Water,-34.055059,139.685774,SA
Ds Mt Barker,A4260557,SA - Department for Environment and Water,-35.0876,138.9168,SA
Ds Mt Bold Res,A5030528,SA - Department for Environment and Water,-35.123,138.6737,SA
Ds Mundoo Barrage,A4261041,SA - Department for Environment and Water,-35.5408,138.9047,SA
Ds Nangkita Creek,A4261020,SA - Murraylands and Riverland Landscape Board,-35.387,138.7474,SA
DS Nth Coast Rd,A5131020,SA - Department for Environment and Water,-35.768342,136.973067,SA
Ds Nuriootpa HS,A5050527,SA - Department for Environment and Water,-34.4696,139.0011,SA
Ds Prt Wakefield Rd,A5040544,SA - Department for Environment and Water,-34.7711,138.5935,SA
Ds Rufus River,A4260200,SA - Department for Environment and Water,-34.06336731,141.2440625,SA
DS Sarabah Bridge,145104A,"QLD - Department of Regional Development, Manufacturing and Water",-28.05805556,153.1161111,QLD
Ds Signal Flat Road,A4261103,SA - Murraylands and Riverland Landscape Board,-35.3579,138.8036,SA
Ds Tauwitchere Brge,A4261048,SA - Department for Environment and Water,-35.58295,139.003004,SA
Ds Threadgolds Xing,A5071002,SA - Department for Environment and Water,-33.3949,138.2804,SA
Dualling Rd,510066,WA - Department of Water and Environmental Regulation,-33.33864381,118.2050237,WA
Duces Farm,509356,WA - Department of Water and Environmental Regulation,-33.45850677,116.0160371,WA
Duces Farm,612019,WA - Department of Water and Environmental Regulation,-33.46076388,116.0163344,WA
Ducie_R Bertiehaugh,926001A,"QLD - Department of Regional Development, Manufacturing and Water",-12.12705556,142.3754444,QLD
DUCK CK @ NAPALI,421164,"NSW - Department of Planning, Industry and Environment – Water",-31.3815,147.3833,NSW
DUCK CK @ OFFTAKE,421015,"NSW - Department of Planning, Industry and Environment – Water",-31.6567,147.759,NSW
Duck Egg Downs,602018,WA - Department of Water and Environmental Regulation,-34.90871074,118.2031606,WA
Duck Hole portable,A4261270,SA - Department for Environment and Water,-34.212264,140.781963,SA
Duck Lake,602006,WA - Department of Water and Environmental Regulation,-35.00333604,117.8629088,WA
Duck Lake,509268,WA - Department of Water and Environmental Regulation,-35.00333604,117.8629088,WA
DUCK RIVER @ SCOTCHTOWN RD,14214.1,"TAS - Department of Primary Industries, Parks, Water and Environment",-40.871694,145.11913,TAS
DUCKMALOI @ SPILLWAY,421188,"NSW - Department of Planning, Industry and Environment – Water",-33.75322792,149.9289892,NSW
Dugald_R Rail Xing,915206A,"QLD - Department of Regional Development, Manufacturing and Water",-20.200775,140.224737,QLD
Duggans,509650,WA - Department of Water and Environmental Regulation,-33.8510753,115.1132372,WA
Dulhunty_R Dougs Pad,926002A,"QLD - Department of Regional Development, Manufacturing and Water",-11.832684,142.421975,QLD
DULVERTON RIVULET @ WAVERLY,4200.1,"TAS - Department of Primary Industries, Parks, Water and Environment",-42.307142,147.2828,TAS
DUMARESQ @ BONSHAW,416007,"NSW - Department of Planning, Industry and Environment – Water",-28.9861,151.274,NSW
DUMARESQ @ ROSENEATH,416011,"NSW - Department of Planning, Industry and Environment – Water",-29.1155,151.4584,NSW
DUMARESQ AT GLENARBO,416040,"NSW - Department of Planning, Industry and Environment – Water",-28.692,150.8917,NSW
DUMARESQ D/S DAM,206037,"NSW - Department of Planning, Industry and Environment – Water",-30.463365,151.615799,NSW
DUMARESQ STEPHENS BG,206032,"NSW - Department of Planning, Industry and Environment – Water",-30.51092,151.655706,NSW
Dumaresq_R Bonshaw,416307A,"QLD - Department of Regional Development, Manufacturing and Water",-28.98861503,151.2761131,QLD
Dumaresq_R Darthula,416302A,"QLD - Department of Regional Development, Manufacturing and Water",-28.96666739,151.5413879,QLD
Dumaresq_R Darthula,416302B,"QLD - Department of Regional Development, Manufacturing and Water",-28.97444444,151.5361111,QLD
Dumaresq_R Farnbro,416310A,"QLD - Department of Regional Development, Manufacturing and Water",-28.91728333,151.5844833,QLD
DUMARSQ CK @ DAM,206044,"NSW - Department of Planning, Industry and Environment – Water",-30.43039688,151.5978328,NSW
Dumbleton Pump Stn,125013A,"QLD - Department of Regional Development, Manufacturing and Water",-21.1419083,149.0758388,QLD
Dumbleton Weir TW,125016A,"QLD - Department of Regional Development, Manufacturing and Water",-21.1419305,149.0760833,QLD
Duncans,509186,WA - Department of Water and Environmental Regulation,-32.66382983,116.2761726,WA
DUNDAS @ CAVENDISH,238220,"VIC - Department of Environment, Land, Water and Planning",-37.52530192,142.0036584,VIC
Dundas Goldfield,512012,WA - Department of Water and Environmental Regulation,-33.3459576,121.3373099,WA
Dunham Gorge,502031,WA - Department of Water and Environmental Regulation,-16.18597038,128.2983119,WA
Dunham Gorge,809321,WA - Department of Water and Environmental Regulation,-16.18597038,128.2983119,WA
Dunlop Road,510236,WA - Department of Water and Environmental Regulation,-32.02020031,116.4211831,WA
DUNLOPS DR-BRAESIDE,228358A,VIC - Melbourne Water Corporation (Melbourne Water),-37.991,145.109,VIC
DUNMANKLE GLENORCHY,415711,"VIC - Department of Environment, Land, Water and Planning",-36.84896361,142.6315317,VIC
Durack Range,502027,WA - Department of Water and Environmental Regulation,-16.8684102,127.7283068,WA
DURDIDWARRAH RG,232800A,VIC - Melbourne Water Corporation (Melbourne Water),-37.8231,144.208,VIC
Durham Downs,003102A,"QLD - Department of Regional Development, Manufacturing and Water",-27.05388944,141.9025051,QLD
Dusty Pool,505005,WA - Department of Water and Environmental Regulation,-21.22144789,116.3596767,WA
Dutton_R,915010A,"QLD - Department of Regional Development, Manufacturing and Water",-20.3725,143.7980556,QLD
Dwelyerdine Rd,510063,WA - Department of Water and Environmental Regulation,-33.07218396,117.7224368,WA
DWYER @ KILLARA,238227,"VIC - Department of Environment, Land, Water and Planning",-37.70833333,141.4333333,VIC
DWYER @ MIRRANATWA,238221,"VIC - Department of Environment, Land, Water and Planning",-37.5,142.325,VIC
E BARWON R @ O/TAKE,233253,"VIC - Department of Environment, Land, Water and Planning",-38.50471706,143.731915,VIC
E GOLB M CH 8KM FLUM,405704,"VIC - Department of Environment, Land, Water and Planning",-36.677075,145.257953,VIC
E MOORABOOL BOSTOCK,232226,"VIC - Department of Environment, Land, Water and Planning",-37.62094362,144.1707014,VIC
E MOORABOOL R BOSTOC,232234,"VIC - Department of Environment, Land, Water and Planning",-37.59375984,144.1748912,VIC
E Normanby_R Hwy,105105A,"QLD - Department of Regional Development, Manufacturing and Water",-15.76799,145.01297,QLD
E OF N/S LEVEE,412152,"NSW - Department of Planning, Industry and Environment – Water",-34.30092564,143.9935576,NSW
E. BARWON R @ FLUME,233268,"VIC - Department of Environment, Land, Water and Planning",-38.50870317,143.7313663,VIC
E.G. CH. NO. 30,405740,"VIC - Department of Environment, Land, Water and Planning",-36.1684975,145.534782,VIC
E.G. CH. NO. 31,405741,"VIC - Department of Environment, Land, Water and Planning",-36.14511,145.53179,VIC
E.G.CH.NO 15 OUTFALL,405746,"VIC - Department of Environment, Land, Water and Planning",-36.2761,145.42007,VIC
E.G.M. @ BROKEN CK,405738,"VIC - Department of Environment, Land, Water and Planning",-36.10881709,145.6117809,VIC
Eagle Hill,509273,WA - Department of Water and Environmental Regulation,-32.28319408,116.194279,WA
East Alligator R,G8210010,"NT - Department of Environment, Parks and Water Security",-12.715229,133.334507,NT
East Baines US Hwy,G8110004,"NT - Department of Environment, Parks and Water Security",-15.765123,130.031309,NT
East Barham River - Paradise,ME912,VIC - Barwon Region Water Corporation (Barwon Water),-38.75599628,143.6246681,VIC
East Barratta,119102A,"QLD - Department of Regional Development, Manufacturing and Water",-19.57283394,147.2232825,QLD
East Barwon Channel Diversion Weir,DW780,VIC - Barwon Region Water Corporation (Barwon Water),-38.50869755,143.7312072,VIC
East Barwon Enviro Level Flume,DW780A,VIC - Barwon Region Water Corporation (Barwon Water),-38.50869755,143.7312072,VIC
East Barwon Upstream Weir,ME780,VIC - Barwon Region Water Corporation (Barwon Water),-38.52703691,143.731667,VIC
East Branch,603033,WA - Department of Water and Environmental Regulation,-34.98453058,117.7210502,WA
East Branch,614135,WA - Department of Water and Environmental Regulation,-32.71990487,116.0628794,WA
East Branch,509125,WA - Department of Water and Environmental Regulation,-32.71823607,116.0628756,WA
East Cameron,614040,WA - Department of Water and Environmental Regulation,-32.58715223,116.275852,WA
EAST CK @ RIVERSTONE,212296,NSW - Sydney Water Corporation (Sydney Water),-33.6821,150.8529,NSW
EAST CONT DR-DANDY S,228233A,VIC - Melbourne Water Corporation (Melbourne Water),-38.0586,145.217,VIC
East Giles,507008,WA - Department of Water and Environmental Regulation,-23.28673076,119.4452325,WA
East Mooraboolinflow to Bostock,ME670,VIC - Barwon Region Water Corporation (Barwon Water),-37.608,144.1848,VIC
EASTERN CK GWH,567069,"NSW - Department of Planning, Industry and Environment – Water",-33.788881,150.861956,NSW
EASTERN CK QUAKERS H,212342,NSW - Sydney Water Corporation (Sydney Water),-33.740593,150.865818,NSW
Eastern_Ck Lands End,136118A,"QLD - Department of Regional Development, Manufacturing and Water",-25.21434014,151.2737715,QLD
EASTON PORTAL RG,585016,VIC - Melbourne Water Corporation (Melbourne Water),-37.7173,146.276,VIC
Eastwood Pluvio,570903,ACT - Icon Water Limited,-35.88527778,149.3579167,ACT
ECHO LAKE - AT DAM,176.1,TAS - Hydro-electric Corporation (Hydro Tasmania),-42.21657222,146.6395694,TAS
ECHUNGA CK @ U/S Mt Bold Res.,A5030506.1,SA - South Australian Water Corporation (SA Water),-35.1273696,138.7277637,SA
Echunga Pluvio,A5030533,SA - Department for Environment and Water,-35.1126,138.7863,SA
Eckerts Ck Log X'ing,A4261255,SA - Department for Environment and Water,-34.335475,140.547905,SA
Eclipse Hill,509153,WA - Department of Water and Environmental Regulation,-31.3855326,115.9843845,WA
EDEN CK @ DOUBTFUL,203034,"NSW - Department of Planning, Industry and Environment – Water",-28.756906,152.924017,NSW
Eden Rd,603013,WA - Department of Water and Environmental Regulation,-35.00359517,117.4912763,WA
EDGARS CK-RESERVOIR,229610A,VIC - Melbourne Water Corporation (Melbourne Water),-37.716,144.991,VIC
Edgewater North,509600,WA - Department of Water and Environmental Regulation,-31.75898164,115.7787316,WA
EDITH CREEK @ EDITH CREEK,14239.1,"TAS - Department of Primary Industries, Parks, Water and Environment",-40.965444,145.09747,TAS
Edith R 2,G8140048,"NT - Department of Environment, Parks and Water Security",-14.182017,132.036484,NT
Edith R US Hwy,G8140152,"NT - Department of Environment, Parks and Water Security",-14.168095,132.073655,NT
EDWARD @ DENILIQUIN,409003,"NSW - Department of Planning, Industry and Environment – Water",-35.53,144.9657,NSW
EDWARD R @ LIEWAH,409035,"NSW - Department of Planning, Industry and Environment – Water",-34.9888,143.6228,NSW
EDWARD R @ MOULAMEIN,409014,"NSW - Department of Planning, Industry and Environment – Water",-35.0899,144.0331,NSW
EDWARD R @ OFFTAKE,409008,"NSW - Department of Planning, Industry and Environment – Water",-35.8479,144.9979,NSW
EDWARD R @ TAYLOR BR,409224,"VIC - Department of Environment, Land, Water and Planning",-35.7366345,144.9443318,VIC
EDWARD R @ TOONALOOK,409047,"NSW - Department of Planning, Industry and Environment – Water",-35.6428,144.9596,NSW
EDWARD R D/S STEVENS,409023,"NSW - Department of Planning, Industry and Environment – Water",-35.434342,144.758475,NSW
EDWARD U/S STEVENS W,409101,"NSW - Department of Planning, Industry and Environment – Water",-35.439595,144.763207,NSW
EEL RACE-SEAFORD NTH,228371A,VIC - Melbourne Water Corporation (Melbourne Water),-38.0882,145.126,VIC
EG CH. NO 29,405739,"VIC - Department of Environment, Land, Water and Planning",-36.17871,145.54902,VIC
EIGHT @ THURGOONA,401221,"VIC - Department of Environment, Land, Water and Planning",-36.04632097,146.9988898,VIC
EIGHT MILE CK 0.3KM,A2390508,SA - South Eastern Water Conservation and Drainage Board,-38.04490006,140.7995,SA
Eight Mile Mill,502048,WA - Department of Water and Environmental Regulation,-15.32161625,128.6509643,WA
EILDON,502213A,VIC - Melbourne Water Corporation (Melbourne Water),-37.2323,145.909,VIC
EILDON,sp-o10334,VIC - Goulburn-Murray Rural Water Corporation (Goulburn-Murray Water),-37.22512324,145.9320494,VIC
Einasleigh,917106A,"QLD - Department of Regional Development, Manufacturing and Water",-18.50016111,144.0958528,QLD
Einasleigh_R Cowana,917109A,"QLD - Department of Regional Development, Manufacturing and Water",-17.98038889,143.9054722,QLD
Ekibin_Ck Dudley St,143021A,"QLD - Department of Regional Development, Manufacturing and Water",-27.51222222,153.0377778,QLD
El Sherana Rd Xng,G8180026,"NT - Department of Environment, Parks and Water Security",-13.601196,132.220113,NT
Elbow Valley,422394A,"QLD - Department of Regional Development, Manufacturing and Water",-28.37139167,152.1415417,QLD
Elbow Valley,422304A,"QLD - Department of Regional Development, Manufacturing and Water",-28.37360975,152.1611148,QLD
ELEY RD E DR-ELEY RB,229638A,VIC - Melbourne Water Corporation (Melbourne Water),-37.8468,145.139,VIC
Elgee Cliffs,502020,WA - Department of Water and Environmental Regulation,-17.41289296,127.2999805,WA
Elgin Siding,610130,WA - Department of Water and Environmental Regulation,-33.51019019,115.629283,WA
Elizabeth River - Stuart Hwy,G8150018,"NT - Department of Environment, Parks and Water Security",-12.605845,131.073806,NT
ELIZABETH RIVER D/S LAKE LEAKE,18211.1,"TAS - Department of Primary Industries, Parks, Water and Environment",-42.00304,147.79345,TAS
ELIZABETH RIVER U/S MACQUARIE,18310.1,"TAS - Department of Primary Industries, Parks, Water and Environment",-41.920313,147.42943,TAS
Elizabeth_Ck Cabana,917112A,"QLD - Department of Regional Development, Manufacturing and Water",-18.02347222,144.0210556,QLD
Elleker,603001,WA - Department of Water and Environmental Regulation,-35.0069,117.7271,WA
ELLENBRGH D/S BUNNOO,207013,"NSW - Department of Planning, Industry and Environment – Water",-31.479162,152.449584,NSW
Ellendale,802004,WA - Department of Water and Environmental Regulation,-17.93847308,124.7960802,WA
Ellendale,503011,WA - Department of Water and Environmental Regulation,-17.93866715,124.7964394,WA
Elliot_R Guthalunga,121002A,"QLD - Department of Regional Development, Manufacturing and Water",-19.93333333,147.8407222,QLD
Elliott_R  Elliott,137001A,"QLD - Department of Regional Development, Manufacturing and Water",-24.98665542,152.3797846,QLD
Elliott_R Elliott,137001B,"QLD - Department of Regional Development, Manufacturing and Water",-24.98844494,152.3758122,QLD
ELLOIT RESEARCH FARM SMALL RURAL CATCHMENT,14218.1,"TAS - Department of Primary Industries, Parks, Water and Environment",-41.075083,145.77519,TAS
Elmhurst Storage,ELMHURST,VIC - Grampians Wimmera Mallee Water Corporation (GWMWater),-37.194854,143.251071,VIC
elsey Homestead,G9030013.01,"NT - Department of Environment, Parks and Water Security",-14.957598,133.335153,NT
Elsey Station,RN029012,"NT - Department of Environment, Parks and Water Security",-15.271062,133.125562,NT
ELSTER CK-ELSTERNWCK,229660A,VIC - Melbourne Water Corporation (Melbourne Water),-37.8932,145.002,VIC
ELTHAM RG,229858A,VIC - Melbourne Water Corporation (Melbourne Water),-37.6932,145.166,VIC
Embley_R Kurracoo Ck,924001A,"QLD - Department of Regional Development, Manufacturing and Water",-12.816,142.1759444,QLD
EMERALD RG,586033,VIC - Melbourne Water Corporation (Melbourne Water),-37.9506,145.403,VIC
Emerald_Ck Dungowa,110004A,"QLD - Department of Regional Development, Manufacturing and Water",-16.99555292,145.4922182,QLD
Emerald_Ck Malones,110004B,"QLD - Department of Regional Development, Manufacturing and Water",-16.99389289,145.4852817,QLD
Emily C,R0060016,"NT - Department of Environment, Parks and Water Security",-23.694176,133.943872,NT
Emily C US Undoolya,G0060017,"NT - Department of Environment, Parks and Water Security",-23.69109,133.983824,NT
EMU @ CLARKEFIELD,230211,"VIC - Department of Environment, Land, Water and Planning",-37.46623,144.74413,VIC
Emu Ck/Leigh Ck,A5100511,SA - Department for Environment and Water,-30.6196,138.3888,SA
EMU RIVER D/S COMPANION,14219.1,"TAS - Department of Primary Industries, Parks, Water and Environment",-41.306236,145.7422,TAS
Emu Springs,508021,WA - Department of Water and Environmental Regulation,-27.85209459,114.5430852,WA
Emu Springs,702001,WA - Department of Water and Environmental Regulation,-27.85668494,114.5468919,WA
Emu_Ck  Boat Mt,143010A,"QLD - Department of Regional Development, Manufacturing and Water",-26.98333333,152.2833333,QLD
Emu_Ck Boat Mt,143010B,"QLD - Department of Regional Development, Manufacturing and Water",-26.97710556,152.2856583,QLD
Emu_Ck Emu Vale,422313B,"QLD - Department of Regional Development, Manufacturing and Water",-28.228888,152.227221,QLD
Emu_Ck Emu Vale,422313A,"QLD - Department of Regional Development, Manufacturing and Water",-28.2275,152.2483,QLD
Emu_Ck Gillespies,422305A,"QLD - Department of Regional Development, Manufacturing and Water",-28.21916536,152.2775008,QLD
Emu_Ck Raeburn,143011A,"QLD - Department of Regional Development, Manufacturing and Water",-27.06416667,152.0044444,QLD
Emu_Ck The Saddle,120212A,"QLD - Department of Regional Development, Manufacturing and Water",-20.80083333,148.1636111,QLD
End Mundoo Chnl Drv,A4261040,SA - Department for Environment and Water,-35.5461,138.8929,SA
Endeavour_R Flaggy,107001B,"QLD - Department of Regional Development, Manufacturing and Water",-15.42479,145.06586,QLD
Endeavour_R Flaggy,107001A,"QLD - Department of Regional Development, Manufacturing and Water",-15.42333333,145.0739722,QLD
ENGLANDS WETLAND,A2391101,SA - South Eastern Water Conservation and Drainage Board,-36.578322,139.892183,SA
Enoggera Dam,EVA534,QLD - Brisbane City Council,-27.4454,152.9274,QLD
"ENOGGERA DAM,THE GAP",EVE532,QLD - Brisbane City Council,-27.4454,152.9274,QLD
Enoggera_Ck Bnrft Pk,143932A,"QLD - Department of Regional Development, Manufacturing and Water",-27.445,153.0047222,QLD
Eradu,701011,WA - Department of Water and Environmental Regulation,-28.71465455,115.0313616,WA
Ernies Catchment,509249,WA - Department of Water and Environmental Regulation,-33.29212216,116.4451037,WA
Ernies Catchment,612008,WA - Department of Water and Environmental Regulation,-33.29394336,116.4449203,WA
ERRINUNDRA @ ERRINUN,221207,"VIC - Department of Environment, Land, Water and Planning",-37.44703719,148.9152556,VIC
ERSKINE @ LORNE,235243,"VIC - Department of Environment, Land, Water and Planning",-38.5110665,143.9279721,VIC
ESC FR MULWALA EDW R,409029,"NSW - Department of Planning, Industry and Environment – Water",-35.5645,145.0083,NSW
Esk Creek @ Falls Rd,143017A,"QLD - Department of Regional Development, Manufacturing and Water",-27.236008,152.445546,QLD
ESPERANCE RIVER @ DOVER WS,7200.1,"TAS - Department of Primary Industries, Parks, Water and Environment",-43.334091,146.96553,TAS
Esplanade St.Lucia,BNA856,QLD - Brisbane City Council,-27.50400708,153.0058489,QLD
ESSENDON NORTH RG,586182,VIC - Melbourne Water Corporation (Melbourne Water),-37.7242,144.904,VIC
Etheridge_R Huonfels,917113A,"QLD - Department of Regional Development, Manufacturing and Water",-18.08233333,143.2716389,QLD
Etheridge_R Roseglen,917104A,"QLD - Department of Regional Development, Manufacturing and Water",-18.30641388,143.579025,QLD
Etmilyn,509122,WA - Department of Water and Environmental Regulation,-32.72962064,116.1292639,WA
ETTERCON WEIR 1,229136A,VIC - Melbourne Water Corporation (Melbourne Water),-37.57515065,145.5942515,VIC
ETTERCON WEIR 2,229137A,VIC - Melbourne Water Corporation (Melbourne Water),-37.57706912,145.5923311,VIC
ETTERCON WEIR 4,229139A,VIC - Melbourne Water Corporation (Melbourne Water),-37.57746109,145.6047714,VIC
ETTRICK RIVER U/S SOUTHROAD,13200.1,"TAS - Department of Primary Industries, Parks, Water and Environment",-39.991397,143.89739,TAS
EUCP,222522,NSW - Snowy Hydro Limited,-35.93944444,148.5727778,NSW
EUCUMBENE US NIMMO B,222028,"NSW - Department of Planning, Industry and Environment – Water",-36.18483312,148.6336582,NSW
Eudlo_Ck Kiels Mtn,141008A,"QLD - Department of Regional Development, Manufacturing and Water",-26.66189694,153.0185323,QLD
EUM C-NARRE WARREN N,228235A,VIC - Melbourne Water Corporation (Melbourne Water),-37.9726,145.31,VIC
EUMEMMERING C-DAND S,228203C,VIC - Melbourne Water Corporation (Melbourne Water),-38.0333,145.221,VIC
EUMERALLA @ CODRINGT,237206,"VIC - Department of Environment, Land, Water and Planning",-38.25747149,141.9443629,VIC
EUMERALLA @ CODRINGT,237206A,VIC - Gippsland and Southern Rural Water Corporation (Southern Rural Water),-38.25747149,141.9443629,VIC
Eungella Dam,120211A,QLD - SunWater,-21.13809,148.387649,QLD
Eungella Dam TW,120215A,QLD - SunWater,-21.131404,148.387844,QLD
